groupId,artifactId
io.dropwizard.metrics,metrics-healthchecks
org.apache.kafka,kafka_2.13
org.apache.kafka,kafka_2.11
org.apache.axis2,axis2-transport-http
org.apache.kafka,kafka_2.10
com.github.bingoohuang,westid
ru.vyarus,dropwizard-guicey
com.fasterxml.jackson.datatype,jackson-datatype-guava
com.amazonaws,DynamoDBLocal
org.netbeans.api,org-netbeans-modules-queries
org.bouncycastle,bcpkix-jdk15on
org.ops4j.pax.url,pax-url-classpath
org.rocksdb,rocksdbjni
org.thymeleaf,thymeleaf
org.junit.platform,junit-platform-console
org.apache.commons,commons-dbcp2
com.upyun,java-sdk
org.noear,solon.boot.socketd.smartsocket
net.kyori,adventure-text-serializer-gson
org.scalatestplus,scalatestplus-mockito_2.13
tomcat,naming-common
org.noear,solon.boot.socketd.jdksocket
com.vmware.vmc,vmc-draas-bindings
apache,ApacheCommons
org.apache.hadoop,hadoop-core
org.easymock,easymock
org.hamcrest,hamcrest-integration
com.paritytrading.juncture,juncture-nasdaq
com.sun.mail,mailapi
de.flapdoodle.embed,de.flapdoodle.embed.process
com.zandero,http
io.github.git-commit-id,git-commit-id-plugin-core
org.asynchttpclient,async-http-client
org.anarres.lzo,lzo-hadoop
org.springframework.boot,spring-boot-configuration-processor
org.apache.solr,solr-core
com.lishid,OpenInv
org.apache.commons,commons-collections4
com.android.tools.ddms,ddmlib
org.osgi,org.osgi.compendium
org.apache.zookeeper,zookeeper
org.cryptacular,cryptacular
cn.hutool,hutool-cron
org.clueminer,dataset-benchmark
org.apache.felix,org.apache.felix.framework
io.objectbox,objectbox-windows
org.mineacademy.plugin,Residence
org.scala-tools.testing,specs_2.10
com.stream-pi,theme-api
org.slf4j,slf4j-log4j12
ch.cyberduck,profiles
com.thetransactioncompany,java-property-utils
org.mortbay.jetty,jetty
org.liquibase,liquibase-core
com.github.bingoohuang,blackcat-instrument
com.google.inject.extensions,guice-assistedinject
org.processing,core
com.github.davidmoten,guava-mini
com.graphql-java-kickstart,graphql-java-tools
org.java-websocket,Java-WebSocket
software.amazon.awssdk,ssm
com.saucelabs,sauce_testng
ch.cyberduck,importer
org.jfxtras,jfxtras-menu
org.netbeans.modules,org-netbeans-modules-editor-errorstripe
org.jogamp.jogl,jogl-all
org.jgrapht,jgrapht-jdk1.5
de.themoep.utils,lang-bukkit
org.codehaus.groovy,groovy-test
com.google.guava,guava-testlib
com.github.cliftonlabs,json-simple
io.fabric8,openshift-server-mock
org.inventivetalent.spiget-update,bukkit
org.hamcrest,java-hamcrest
org.eclipse.aether,aether-connector-basic
org.telegram,telegrambotsextensions
com.github.dblock,oshi-core
net.dongliu,gson-java8-datatype
com.spotify,futures-extra
com.fasterxml.jackson.module,jackson-module-jaxb-annotations
net.tnemc,Reserve
io.netty,netty-transport-native-kqueue
org.apache.hadoop,hadoop-yarn-api
org.testcontainers,kafka
us.springett,alpine
org.springframework.security,spring-security-taglibs
software.amazon.awssdk,sts
net.md-5,bungeecord-chat
ch.cyberduck,cli
com.github.GeyserMC,packetlib
org.apache.hive.hcatalog,hive-webhcat-java-client
io.vertx,vertx-web-client
com.vaadin,vaadin-themes
org.jenkins-ci.plugins,mapdb-api
org.jetbrains.xodus,xodus-vfs
org.apache.calcite.avatica,avatica-metrics
org.deeplearning4j,deeplearning4j-core
org.cactoos,cactoos
org.subethamail,subethasmtp
com.plotsquared,PlotSquared-Core
com.jgoodies,jgoodies-forms
com.google.guava,guava
com.google.cloud,google-cloud-storage
org.apache.mrunit,mrunit
org.testng,testng
io.atlassian.util.concurrent,atlassian-util-concurrent
pki.gov.kz,kalkancryptxmldsig
io.micrometer,micrometer-registry-statsd
org.noear,solon.serialization.gson
org.bitbucket.mstrobel,procyon-compilertools
com.itfsw,mybatis-generator-plugin
us.springett,cpe-parser
com.sun.xml.ws,jaxws-rt
org.apache.struts,struts-core
org.scream3r,jssc
org.thymeleaf.extras,thymeleaf-extras-springsecurity5
com.atlassian.plugins,atlassian-plugins-osgi-testrunner
org.cryptomator,cryptofs
org.apache.parquet,parquet-encoding
com.vaadin.external.google,android-json
org.clueminer,fixtures-clustering
net.hydromatic,scott-data-hsqldb
software.amazon.awssdk,kinesis
org.openrdf.sesame,sesame-rio-rdfxml
com.github.marschall,memoryfilesystem
org.apache.mahout,mahout-math
org.littleshoot,littleproxy
com.github.jsqlparser,jsqlparser
com.gmail.nossr50,mcMMO
com.simsilica,lemur-proto
org.webjars,webjars-locator
com.sun.codemodel,codemodel
ch.iterate.ssh,sshj
org.netbeans.api,org-netbeans-modules-editor-lib2
org.jboss.jandex,typeannotation-test
com.julienvey.trello,trello-java-wrapper
com.atomikos,transactions-jdbc
com.github.Col-E,CAFED00D
com.floreysoft,jmte
io.netty,netty-codec
org.mineacademy.plugin,Multiverse-Core
ch.iterate.s3,jets3t
com.google.api,api-common
com.github.iotaledger,java-md-doclet
org.noear,solon-lib
com.github.dozermapper,dozer-core
ch.cyberduck,onedrive
org.springframework.amqp,spring-rabbit
com.sparkjava,spark-core
org.kohsuke,libpam4j
org.apache.hive,hive-serde
org.noear,opentracing-solon-plugin
org.jetbrains.trove4j,trove4j
org.codelibs,elasticsearch-cluster-runner
com.amazonaws,amazon-kinesis-producer
io.milton,milton-api
org.springframework,springloaded
com.atlassian.commonmark,commonmark
com.github.bingoohuang,java-utils
org.apache.commons,commons-text
org.w3c.css,sac
ca.uhn.hapi.fhir,hapi-fhir-jpaserver-subscription
it.unimi.dsi,sux4j
org.glassfish.jaxb,jaxb-xjc
org.neo4j,neo4j-enterprise
org.apache.maven.plugin-tools,maven-plugin-annotations
org.apache.xmlgraphics,batik-ext
io.fabric8,kubernetes-client
org.spongepowered,spongeapi
tornado,tornado-drivers-common
org.saintandreas,jovr
org.organicdesign,Paguro
org.springframework,spring-jdbc
io.vavr,vavr
org.mineacademy.plugin,SimpleClans
com.jcabi,jcabi-http
org.jbpm.jbpm3,jbpm-jpdl
com.j256.ormlite,ormlite-jdbc
ru.vyarus,generics-resolver
ch.cyberduck,dracoon
org.jfree,jfreechart
org.glassfish.web,javax.el
com.github.miemiedev,mybatis-paginator
io.projectreactor,reactor-test
com.sk89q,worldguard
com.sucy.skill,SkillAPI
io.rsocket,rsocket-transport-netty
org.jcodec,jcodec-javase
org.commonjava.googlecode.markdown4j,markdown4j
com.fasterxml.jackson.dataformat,jackson-dataformat-yaml
org.noear,solon.view.velocity
org.apache.geronimo.specs,geronimo-jcdi_2.0_spec
net.sourceforge.owlapi,owlapi-distribution
org.biojava,biojava-structure
org.checkerframework,checker-qual
com.googlecode.soundlibs,vorbisspi
com.github.luben,zstd-jni
org.springframework.social,spring-social-linkedin
de.keyle,mypet-gui
org.osgi,org.osgi.core
org.orbisgis,h2gis-utilities
org.jboss.xnio,xnio-nio
br.com.caelum,timemachine
com.thoughtworks.paranamer,paranamer
com.qcloud,cos_api
com.squareup.retrofit2,converter-simplexml
com.aliyun,aliyun-java-sdk-ram
org.noear,solon.extend.hotdev
com.alibaba,druid-spring-boot-starter
com.voicerss,tts
com.github.goxr3plus,java-stream-player
org.noear,beetlsql-solon-plugin
org.jenkins-ci.plugins,scm-api
org.apache.shiro,shiro-web
com.ecwid.consul,consul-api
com.fasterxml.jackson.module,jackson-module-scala_2.11
org.noear,solon.data
org.openjfx,javafx-fxml
com.aparapi,aparapi-jni
org.apache.tiles,tiles-core
net.sf.nimrod,nimrod-laf
org.scala-lang,scala-library
io.jsonwebtoken,jjwt-jackson
com.github.mpkorstanje,simmetrics-core
io.swagger,swagger-annotations
org.apache.logging.log4j,log4j-jul
org.jenkins-ci.plugins,build-pipeline-plugin
org.jetbrains.kotlin,kotlin-script-runtime
com.zaxxer,HikariCP-java6
com.dooapp.fxform2,core
com.zaxxer,HikariCP-java7
ch.digitalfondue.npjt-extra,npjt-extra
org.zeroturnaround,zt-exec
com.github.intellectualsites,plotsquared
org.apache.hive,hive-service
org.noear,zookeeper-solon-plugin
com.mattbertolini,liquibase-slf4j
org.noear,solon.cache.jedis
br.com.caelum.vraptor,vraptor-i18n
com.xeiam.xchange,xchange-bitstamp
org.apache.hadoop,hadoop-minicluster
com.massivecraft,factions
com.amazonaws,aws-java-sdk-ecs
org.springframework.data,spring-data-relational
org.apache.wss4j,wss4j-ws-security-dom
org.kamranzafar,jtar
org.slf4j,slf4j-jdk14
de.keyle,mypet-compat-v1_18_R1
org.jogamp.jocl,jocl-main
org.netbeans.api,org-netbeans-modules-projectuiapi
com.jhlabs,javaproj
com.tinkerpop.blueprints,blueprints-sparksee-graph
org.picocontainer,picocontainer
nz.ac.waikato.cms.weka,weka-dev
com.github.scopt,scopt_2.10
org.webjars,coffee-script
net.sourceforge.cpdetector,antlr
com.nulab-inc,zxcvbn
com.weblaf,weblaf
org.apache.samza,samza-azure_2.11
org.mineacademy.plugin,CitizensAPI
com.mewin,WGCustomFlags
org.apache.deltaspike.modules,deltaspike-data-module-impl
javax.websocket,javax.websocket-api
org.fenixedu,bennu-spring
io.swagger.core.v3,swagger-annotations
rhino,js
org.apache.httpcomponents,httpclient-cache
com.comphenix.protocol,ProtocolLib-API
com.github.kstyrc,embedded-redis
org.apache.xbean,xbean-asm5-shaded
org.jboss.byteman,byteman-bmunit
org.snakeyaml,snakeyaml-engine
org.hamcrest,hamcrest-library
org.deeplearning4j,deeplearning4j-zoo
com.vmware.vapi,vapi-authentication
org.powermock,powermock-module-junit4
com.google.code.javaparser,javaparser
com.ibeetl,beetlsql
org.kuali.common,kuali-s3
net.sf.xslthl,xslthl
org.easytesting,fest-swing
org.clueminer,fixtures
org.aksw,AGDISTIS
org.testinfected.hamcrest-matchers,jpa-matchers
com.tinkerpop.gremlin,gremlin-groovy
com.google.gwt,gwt-incubator
net.sf.extjwnl,extjwnl-data-wn31
org.webjars,angular-ui-bootstrap
com.googlecode.juniversalchardet,juniversalchardet
com.gluonhq.attach,storage
org.noear,solon.extend.servlet
net.luckperms,api
com.thoughtworks.proxytoys,proxytoys
org.springframework.data,spring-data-keyvalue
org.webjars.bower,fontawesome
com.palmergames.bukkit,towny
org.ow2.asm,asm-util
org.apache.axis,axis
simpleopenni,openni
org.testfx,testfx-junit
org.codehaus.plexus,plexus-java
net.java.dev.jna,platform
ua.co.k,strftime4j
com.google.apis,google-api-services-oauth2
com.github.javaparser,javaparser-core
org.springframework,spring-core
com.fifesoft,rstaui
org.thymeleaf,thymeleaf-spring5
net.sacredlabyrinth.Phaed,PreciousStones
net.kyori,adventure-nbt
org.thymeleaf,thymeleaf-spring6
com.amazonaws,aws-java-sdk-rekognition
org.testcontainers,clickhouse
org.mcsg,survivalgames
org.eclipse,jface
com.itextpdf.tool,xmlworker
org.awaitility,awaitility
com.google.apis,google-api-services-manufacturers
org.apache.geronimo.specs,geronimo-jta_1.1_spec
org.apache.geronimo.specs,geronimo-jms_1.1_spec
org.apache.tomcat,jsp-api
net.bramp.ffmpeg,ffmpeg
javax.activation,activation
net.javacrumbs.json-unit,json-unit-assertj
edu.umd,cloud9
org.apache.maven.plugins,maven-resources-plugin
org.tensorflow,tensorflow
net.openhft,chronicle-threads
com.amazonaws,aws-java-sdk-ec2
WolframAlpha,WolframAlpha
net.sf.supercsv,super-csv
org.dataverse,unf
org.springframework.hateoas,spring-hateoas
org.junit.vintage,junit-vintage-engine
org.cryptomator,dokany-nio-adapter
org.pcollections,pcollections
ch.iterate.webdav,sardine
org.antlr,antlr
com.eaio.uuid,uuid
io.netty,netty-transport-native-epoll
jtidy,jtidy
org.apache.samza,samza-kafka_2.11
com.google.collections,google-collections
org.jolokia,jolokia-core
commons-beanutils,commons-beanutils-core
cglib,cglib
topcodes,topcodes
org.clueminer,partitioning-api
org.ow2.asm,asm-tree
com.frostwire,jlibtorrent-macosx
com.nqzero,permit-reflect
org.eclipse.jgit,org.eclipse.jgit
org.graylog2,gelfclient
org.jenkins-ci.plugins,cloudbees-folder
com.spotify,logging
org.apache.httpcomponents,httpmime
org.netbeans.api,org-netbeans-modules-java-project
org.ow2.asm,asm
com.amazonaws,aws-java-sdk
com.openpojo,openpojo
io.cucumber,cucumber-testng
org.apache.derby,derbyclient
com.usthe.sureness,sureness-core
io.agroal,agroal-pool
com.github.wasiqb.coteafs,listeners
jfree,jfreechart
org.glassfish.jersey.test-framework.providers,jersey-test-framework-provider-jetty
org.mineacademy.plugin,TownyChat
org.apache.tomcat,tomcat-servlet-api
org.hibernate,hibernate-jpamodelgen
net.sf.jopt-simple,jopt-simple
org.xhtmlrenderer,flying-saucer-pdf-openpdf
org.netbeans.api,org-netbeans-modules-editor-indent
com.mxgraph,jgraphx
org.apache.xmlgraphics,batik-transcoder
com.amazonaws,aws-java-sdk-polly
com.googlecode.junit-toolbox,junit-toolbox
com.skadistats,clarity-protobuf
org.apache.spark,spark-avro_2.12
org.jbehave,jbehave-core
com.hubspot.jinjava,jinjava
com.github.fracpete,jide-oss
uk.org.lidalia,jul-to-slf4j-config
net.sf.jung,jung-visualization
us.springett,vulndb-data-mirror
org.scannotation,scannotation
com.leansoft,bigqueue
org.mapdb,mapdb
com.intel.gkl,gkl
de.dfki.mary,voice-cmu-bdl-hsmm
net.sf.dozer,dozer
wiiusej,wiiusej
de.dfki.mary,voice-dfki-poppy-hsmm
com.aliyun,aliyun-java-sdk-core
org.noear,solon.extend.schedule
com.mojang,datafixerupper
com.github.scribejava,scribejava-apis
org.apache.kafka,kafka-streams
org.mineacademy.plugin,EssentialsX
org.noear,solon.validation
org.noear,solon.view.jsp
com.google.android,android-test
jaligner,jaligner
br.com.swconsultoria,java_certificado
org.glassfish.tyrus,tyrus-container-grizzly-server
xmlwise,xmlwise
org.jenkins-ci.plugins,metrics
org.bitbucket.mstrobel,procyon-core
de.schauderhaft.degraph,degraph-check
io.prometheus,simpleclient
me.ryanhamshire,GriefPrevention
uk.co.froot.maven.enforcer,digest-enforcer-rules
org.apache.commons,commons-math
com.googlecode.javaewah,JavaEWAH
org.springframework.security,spring-security-cas
io.dropwizard.metrics,metrics-jmx
com.ibeetl,beetl
org.b3log,latke-repository-mysql
org.msgpack,jackson-dataformat-msgpack
com.sun.grizzly,grizzly-servlet-webserver
com.google.protobuf,protobuf-java-util
org.openpreservation.jhove,jhove-ext-modules
com.sk89q.worldedit,worldedit-bukkit
org.apache.httpcomponents,fluent-hc
net.engio,mbassador
de.neuland-bfi,spring-jade4j
org.apache.helix,helix-core
org.apache.tika,tika-core
taglibs,string
com.google.flogger,flogger
commons-logging,commons-logging
ognl,ognl
org.kordamp.ikonli,ikonli-core
kxml2,kxml2
commons-fileupload,commons-fileupload
org.mineacademy.plugin,Towny
org.neo4j,neo4j-lucene-index
org.apache.dubbo,dubbo
de.tr7zw,item-nbt-api
io.lumine,MythicLib
jstl,jstl
org.apache.struts,struts2-spring-plugin
com.github.TheBusyBiscuit,GitHubWebAPI4Java
com.SirBlobman.combatlogx,CombatLogX-Plugin
org.apache.tiles,tiles-el
com.lyncode,xoai-data-provider
org.apache.hbase,hbase-server
com.github.imcdonagh,image4j
org.springframework.cloud,spring-cloud-starter-openfeign
me.moocar,socket-encoder-appender
org.junit.platform,junit-platform-launcher
net.sourceforge,jiu
c3p0,c3p0
com.sun.jersey,jersey-core
org.noear.solon,solon-beetl-web
com.google.firebase,firebase-admin
com.offbytwo.jenkins,jenkins-client
de.dfki.mary,voice-dfki-pavoque-neutral-hsmm
slick-util,slick-util
org.eclipse.angus,angus-activation
io.github.bonigarcia,webdrivermanager
commons-digester,commons-digester
cn.dreampie,resty-common
com.tencent.cloud,cos-sts-java
org.mybatis.caches,mybatis-ehcache
org.aksw,gerbil.nif.transfer
net.dankito.readability4j,readability4j
org.testcontainers,postgresql
de.keyle,mypet-skills
org.derive4j.hkt,hkt
org.bouncycastle,bcpg-jdk16
com.netflix.curator,curator-framework
com.graphql-java,graphql-java
org.graalvm.js,js-scriptengine
com.google.apis,google-api-services-content
com.kohlschutter.junixsocket,junixsocket-native-common
org.msgpack,msgpack-core
org.apache.hadoop,hadoop-yarn-common
com.rubiconproject.oss,jchronic
io.reactivex,rxjava-reactive-streams
org.miracl.milagro.amcl,milagro-crypto-java
me.jet315,MobStacker
org.netbeans.api,org-netbeans-api-java-classpath
org.springframework.security.oauth,spring-security-oauth2
org.jdbi,jdbi3-postgres
org.pcap4j,pcap4j-core
org.apache.opennlp,opennlp-maxent
org.apache.samza,samza-yarn_2.11
org.springframework,spring-asm
org.noear,rocketmq-solon-plugin
de.flapdoodle.embed,de.flapdoodle.embed.mongo
one.util,streamex
org.jenkins-ci.plugins,port-allocator
com.github.tchoulihan,activejdbc
net.milkbowl.vault,VaultAPI
org.neo4j,neo4j
ws.schild,jave-nativebin-win64
org.jenkins-ci,test-annotations
tornado,tornado-examples
software.amazon.awssdk,sns
net.sf.ehcache,ehcache-core
org.springframework.boot,spring-boot-starter-test
edu.illinois.cs.cogcomp,illinois-core-utilities
com.thinkaurelius.titan,titan-es
org.junit.jupiter,junit-jupiter
org.webjars,flat-ui
net.dongliu,apk-parser
org.codehaus.jackson,jackson-mapper-asl
com.twelvemonkeys.imageio,imageio-bmp
junit,junit
distlib,distlib
com.github.package-url,packageurl-java
de.sven-jacobs,loremipsum
org.jline,jline
org.jpmml,pmml-evaluator
json,json
org.apache.xmlgraphics,batik-rasterizer
org.codehaus.jackson,jackson-smile
com.github.VisualDataWeb,OWL2VOWL
org.apache.tomcat.embed,tomcat-embed-logging-juli
org.openrdf.sesame,sesame-rio-n3
ch.cyberduck,box
org.springframework.security,spring-security-config
com.bergerkiller.bukkit,BKCommonLib
org.noear,cloudevent-plus-solon-plugin
jgraph,jgraph
mysql,mysql-connector-java
com.bettercloud,vault-java-driver
org.jongo,jongo
velocity,velocity
com.googlecode.zohhak,zohhak
commons-cli,commons-cli
dom4j,dom4j
objimport,objimport
com.tngtech.java,junit-dataprovider
org.roboguice,roboblender
org.noear,solon.socketd.client.smartsocket
org.jboss.spec.javax.servlet.jsp,jboss-jsp-api_2.3_spec
br.com.caelum.vraptor,vraptor-jodatime
joda-time,joda-time-hibernate
org.apache.poi,poi-examples
org.plumelib,plume-util
org.webjars,sockjs-client
com.nativelibs4java,bridj
org.kabeja,kabeja-xslt
org.apache.maven.plugins,maven-clean-plugin
org.bouncycastle,bctls-jdk15to18
com.github.jgraph,jgraphx
org.xerial.snappy,snappy-java
nl.siegmann.epublib,epublib-core
com.eatthepath,fast-uuid
com.reprezen.jsonoverlay,jsonoverlay
org.aspectj,aspectjrt
org.jenkins-ci.plugins,azure-commons-core
com.cloudhopper,ch-commons-util
org.antlr,antlr4-runtime
com.google.inject,guice
com.github.cfparser,cfml.parsing
com.amazonaws,aws-java-sdk-kinesis
net.java.dev.jna,jna-platform
io.kubernetes,client-java-api
com.googlecode.protobuf-java-format,protobuf-java-format
org.fusesource.jansi,jansi
org.jetbrains.kotlin,kotlin-test-junit
org.apache.opennlp,opennlp-tools
com.github.oshi,oshi-demo
ca.uwaterloo.a3seth,omr-tool
com.jakewharton.fliptables,fliptables
org.jetbrains.xodus,xodus-environment
org.glassfish.jersey.media,jersey-media-multipart
io.github.lognet,grpc-spring-boot-starter
com.github.binarywang,weixin-java-mp
org.b3log,latke-core
org.webjars,html5shiv
org.mineacademy.plugin,CMI-API
org.jenkins-ci.plugins,structs
br.net.fabiozumbi12.RedProtect,RedProtect-Core
org.codehaus.groovy,groovy-groovysh
org.testcontainers,vault
org.locationtech.jts,jts-core
org.jboss.weld.se,weld-se-core
tomcat,naming-java
me.NoChance.PvPManager,PvPManager
com.nukkitx,block-state-updater
org.apache.pdfbox,pdfbox
org.igniterealtime.smack,smack-java7
org.springframework,spring-aop
com.thetransactioncompany,cors-filter
org.osgi,org.osgi.service.jdbc
net.Indyuce,MMOItems
org.apache.directory.server,apacheds-protocol-ldap
ru.beykerykt.minecraft,lightapi-common
com.baomidou,mybatis-plus-annotation
entagged.audioformats,audioformats
org.webjars,handlebars
io.netty,netty-buffer
jakarta.xml.ws,jakarta.xml.ws-api
net.java.dev.jai-imageio,jai-imageio-core-standalone
com.google.truth.extensions,truth-java8-extension
org.eclipse.jgit,org.eclipse.jgit.ssh.jsch
org.jline,jline-terminal-jansi
io.kcache,kcache-lmdb
com.pholser,junit-quickcheck-generators
com.github.java-json-tools,json-schema-validator
com.optimaize.languagedetector,language-detector
org.powermock,powermock-module-testng
net.glowstone,linkstone-annotations
com.io7m.xom,xom
org.powermock,powermock-core
org.markdownj,markdownj-core
net.sf.jipcam,jipcam
com.alibaba,druid
ch.cyberduck,backblaze
com.jayway.awaitility,awaitility
com.google.code.simple-spring-memcached,spring-cache
org.apache.hadoop,hadoop-openstack
com.google,bitcoinj
com.jfinal,enjoy
com.openhtmltopdf,openhtmltopdf-core
io.prometheus,simpleclient_pushgateway
guru.nidi.com.kitfox,svgSalamander
com.google.apis,google-api-services-youtube
com.fasterxml.jackson.jaxrs,jackson-jaxrs-base
org.webjars.npm,react-dom
org.hibernate,hibernate-search-orm
javax.ejb,ejb-api
org.pac4j,pac4j-oidc
com.tencentcloudapi,tencentcloud-sdk-java-kms
org.jetbrains.kotlin,kotlin-reflect
de.neuland-bfi,jade4j
io.lumine.xikage,MythicMobs
io.springfox,springfox-staticdocs
org.jenkins-ci.plugins,ssh-credentials
org.springframework,spring-jms
org.apache.solr,solr-dataimporthandler
Pingplusplus,pingpp-java
org.jfxtras,jfxtras-common
io.jsonwebtoken,jjwt
javax.xml.ws,jaxws-api
io.airlift,log
org.springframework.cloud,spring-cloud-deployer-resource-docker
com.sun.jersey,jersey-client
com.google.http-client,google-http-client-gson
org.apache.tomcat,tomcat-jdbc
org.openrdf.sesame,onejar
org.apache.openwebbeans,openwebbeans-se
com.dorkbox,Notify
org.noear,solon.extend.jsr330
com.jfinal,jfinal
com.github.Angeschossen,LandsAPI
nz.net.ultraq.thymeleaf,thymeleaf-layout-dialect
org.hibernate,hibernate-envers
fr.marcwrobel,jbanking
com.jgoodies,jgoodies-binding
org.apache.spark,spark-yarn_2.12
com.github.sommeri,less4j
org.noear,solon.socketd.client.rsocket
org.jdbi,jdbi3-core
de.topobyte,osm4j-pbf
ch.cyberduck,ssh
de.is24.common,appmon4j-core
org.fenixedu,sms-dispatch
com.epam.reportportal,agent-java-testng
br.com.caelum.vraptor,vraptor-freemarker
com.github.jknack,handlebars
jakarta.xml.bind,jakarta.xml.bind-api
com.fasterxml.jackson.dataformat,jackson-dataformat-cbor
exchange.core2,collections
ch.cyberduck,irods
net.sourceforge.barbecue,barbecue
org.mnode.ical4j,ical4j
com.vmware,vsphereautomation-client-sdk
org.codehaus.groovy,groovy-docgenerator
com.fasterxml.jackson.module,jackson-module-parameter-names
org.apache.axis2,axis2-adb
com.onarandombox.multiversecore,Multiverse-Core
org.jboss,jboss-vfs
ch.cyberduck,openstack
org.ansj,ansj_seg
org.easymock,easymockclassextension
log4j,apache-log4j-extras
org.avaje,ebean
com.github.jiconfont,jiconfont-swing
com.tinkerpop.blueprints,blueprints-neo4j2-graph
org.mock-server,mockserver-junit-jupiter
net.sourceforge.htmlunit,htmlunit
org.eclipse.jetty,apache-jsp
org.noear,qiniu-kodo-solon-plugin
org.noear,dubbo-solon-plugin
com.fasterxml.jackson.jr,jackson-jr-objects
io.confluent,common-utils
com.github.tlrx,elasticsearch-test
org.springframework.cloud,spring-cloud-cloudfoundry-connector
org.noear,nami.coder.hessian
org.postgresql,postgresql
org.openjdk.jmh,jmh-generator-annprocess
io.opentracing,opentracing-api
cn.hutool,hutool-json
net.java.dev.jna,jna-min
org.noear,solon.serialization.fastjson
org.apache.kafka,kafka-clients
com.tinkerpop.blueprints,blueprints-core
com.googlecode.matrix-toolkits-java,mtj
org.jboss.weld,weld-core-impl
me.m56738,SmoothCoastersAPI
org.apache.hbase,hbase-client
org.smartboot.http,smart-http-server
com.amazonaws,aws-java-sdk-core
com.tommytony,war
com.github.Col-E,jphantom
com.hazelcast,hazelcast-client
org.clojars.brenden,metrics-cassandra
com.mojang,brigadier
commons-dbcp,commons-dbcp2
org.atteo.classindex,classindex
net.java.dev.rome,rome
com.guicedee.services,commons-io
de.keyle,mypet-compat-v1_8_R3
org.springframework,spring-aspects
net.objecthunter,exp4j
org.jetbrains.xodus,xodus-entity-store
io.github.toolfactory,jvm-driver
net.java.dev.gluegen,gluegen-rt
com.gmongo,gmongo
org.everit.json,org.everit.json.schema
io.github.openfeign,feign-okhttp
com.google.code.findbugs,jsr305
io.micrometer,micrometer-registry-prometheus
com.javax0.geci,javageci-testengine
org.eclipse.jetty,jetty-rewrite
com.squareup.retrofit2,retrofit-mock
org.glassfish.jersey.core,jersey-common
org.apache.maven,maven-project
org.noear,activerecord-solon-plugin
com.freneticllc.freneticutilities,freneticdatasyntax
com.fifesoft,rsyntaxtextarea
com.microsoft.kafkaavailability,kat-internal-metrics-reporters
org.apache.bcel,bcel
org.jfxtras,jfxtras-fxml
com.fasterxml.jackson.core,jackson-databind
io.specto,hoverfly-java-junit5
org.jruby,jruby-core
io.vertx,vertx-dropwizard-metrics
com.turn,ttorrent-core
org.primefaces,primefaces
org.springframework.retry,spring-retry
com.graphaware.neo4j,uuid
de.vandermeer,asciitable
org.apache.hadoop,hadoop-mapreduce-client-common
ch.iterate.jargon,jargon-core
it.geosolutions.imageio-ext,imageio-ext-tiff
org.slf4j,slf4j-ext
ru.beykerykt.minecraft,lightapi-bukkit-common
org.apache.tiles,tiles-jsp
com.github.sarxos,webcam-capture-driver-v4l4j
es.nitaur.markdown,txtmark
com.google.code,jspf.core
com.nukkitx,nbt
es.us.isa,MaleRegexTree
com.github.bingoohuang,fliptables
org.noear,solon-rpc
org.lionsoul,ip2region
redis.clients,jedis
de.themoep.showitem,api
org.apache.lucene,lucene-test-framework
org.apache.maven.scm,maven-scm-provider-gitexe
org.apache.deltaspike.modules,deltaspike-jpa-module-impl
org.seleniumhq.selenium,selenium-grid
de.flapdoodle.testdoc,de.flapdoodle.testdoc
org.jenkins-ci.plugins.workflow,workflow-multibranch
commons-lang,commons-lang
org.ops4j.pax.exam,pax-exam-link-mvn
de.codecentric,jbehave-junit-runner
org.jenkins-ci.plugins,matrix-project
io.zonky.test,embedded-postgres
com.github.apachezy,LangUtils
org.dts,jmyspell-core
org.freehep,freehep-psviewer
org.noear,solon-api
de.dfki.mary,voice-bits3-hsmm
org.zeromq,jzmq
org.jenkins-ci.ui,handlebars
org.joda,joda-convert
net.sf.trove4j,trove4j
com.oracle.ojdbc,orai18n
oracle,ojdbc
commons-codec,commons-codec
org.noear,solon.logging.impl
ch.cyberduck,libcore
hsqldb,hsqldb
com.google.api-client,google-api-client-extensions
ssw,ssw
org.apache.directory.server,apacheds-jdbm-store
com.jcabi.incubator,xembly
com.amihaiemil.web,docker-java-api
io.fabric8,zjsonpatch
org.codehaus.jackson,jackson-core-lgpl
org.antlr,ST4
org.fusesource,sigar
org.apache.lucene,lucene-demo
io.prometheus,simpleclient_jetty
com.xeiam.xchange,xchange-openexchangerates
com.github.seeseemelk,MockBukkit-v1.18
com.github.fracpete,jfilechooser-bookmarks
de.keyle,mypet-premium-apis
org.jpmml,pmml-schema
com.miglayout,miglayout-core
org.fenixedu,bennu-core
com.coravy.hudson.plugins.github,github
com.github.seeseemelk,MockBukkit-v1.16
io.projectreactor.netty,reactor-netty-http
org.seleniumhq.selenium,htmlunit-driver
io.pebbletemplates,pebble
com.github.tomakehurst,wiremock
io.reactivex,rxjava-string
gwt-vl.sourceforge.net,gwt-vl
org.noear,detector-solon-plugin
org.apache.directory.server,apacheds-core
org.spekframework.spek2,spek-dsl-jvm
com.sun.jersey,jersey-servlet
com.tinkerpop.blueprints,blueprints-sail-graph
org.noear,solon-test
org.noear,solon.cloud
com.atlassian.commonmark,commonmark-ext-yaml-front-matter
