dependencies,count
"[beehive-lab:spirv-beehive-lib,junit:junit,org.apache.commons:commons-lang3,org.apache.commons:commons-math3,org.apache.logging.log4j:log4j-api,org.apache.logging.log4j:log4j-core,org.apache.lucene:lucene-core,org.ejml:ejml-simple,org.openjdk.jmh:jmh-core,org.openjdk.jmh:jmh-generator-annprocess,org.ow2.asm:asm,tornado:tornado-annotation,tornado:tornado-api,tornado:tornado-benchmarks,tornado:tornado-drivers-common,tornado:tornado-drivers-opencl,tornado:tornado-examples,tornado:tornado-matrices,tornado:tornado-runtime,tornado:tornado-unittests]",1
"[ch.qos.logback:logback-classic,ch.rabanti:nanoxlsx4j,cn.dev33:sa-token-core,cn.hutool:hutool-core,cn.hutool:hutool-http,com.alibaba.csp:sentinel-core,com.alibaba.nacos:nacos-client,com.alibaba:fastjson,com.amazonaws:aws-java-sdk-s3,com.anji-plus:captcha,com.baomidou:mybatis-plus-core,com.baomidou:mybatis-plus-extension,com.caucho:hessian,com.dtflys.forest:forest-core,com.ecwid.consul:consul-api,com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.github.ben-manes.caffeine:caffeine,com.github.fangjinuo.sqlhelper:sqlhelper-jsqlparser,com.github.fangjinuo.sqlhelper:sqlhelper-mybatis,com.github.pagehelper:pagehelper,com.github.wujiuye:qps-helper,com.google.code.gson:gson,com.google.guava:guava,com.graphql-java-kickstart:graphql-java-tools,com.graphql-java:graphql-java,com.ibeetl:beetl,com.ibeetl:beetlsql,com.jfinal:activerecord,com.jfinal:enjoy,com.netflix.feign:feign-core,com.qiniu:qiniu-java-sdk,com.rabbitmq:amqp-client,com.sagframe:sagacity-sqltoy,com.squareup.okhttp3:okhttp,com.usthe.sureness:sureness-core,com.xuxueli:xxl-job-core,com.zaxxer:HikariCP,commons-codec:commons-codec,io.dropwizard.metrics:metrics-annotation,io.dropwizard.metrics:metrics-core,io.jsonwebtoken:jjwt-api,io.jsonwebtoken:jjwt-impl,io.jsonwebtoken:jjwt-orgjson,io.minio:minio,io.netty:netty-all,io.opentracing:opentracing-api,io.projectreactor.netty:reactor-netty-http,io.protostuff:protostuff-api,io.protostuff:protostuff-core,io.protostuff:protostuff-runtime,io.rsocket:rsocket-core,io.rsocket:rsocket-transport-netty,io.undertow.jastow:jastow,io.undertow:undertow-core,io.undertow:undertow-servlet,it.sauronsoftware.cron4j:cron4j,javax.inject:javax.inject,javax.servlet.jsp:jsp-api,javax.servlet:javax.servlet-api,javax.servlet:jstl,javax.validation:validation-api,junit:junit,mysql:mysql-connector-java,net.hasor:hasor-core,net.hasor:hasor-web,net.spy:spymemcached,org.apache.avro:avro,org.apache.commons:commons-lang3,org.apache.dubbo:dubbo,org.apache.kafka:kafka_2.13,org.apache.logging.log4j:log4j-core,org.apache.logging.log4j:log4j-slf4j-impl,org.apache.pulsar:pulsar-client,org.apache.rocketmq:rocketmq-client,org.apache.shiro:shiro-core,org.apache.velocity:velocity-engine-core,org.apache.zookeeper:zookeeper,org.eclipse.jetty.websocket:websocket-client,org.eclipse.jetty.websocket:websocket-server,org.eclipse.jetty:apache-jsp,org.eclipse.jetty:jetty-server,org.eclipse.jetty:jetty-servlet,org.eclipse.jetty:jetty-webapp,org.eclipse.paho:org.eclipse.paho.client.mqttv3,org.freemarker:freemarker,org.glassfish:javax.el,org.hibernate.validator:hibernate-validator,org.java-websocket:Java-WebSocket,org.jboss.metadata:jboss-metadata-common,org.jboss.metadata:jboss-metadata-web,org.jboss.spec.javax.servlet.jsp:jboss-jsp-api_2.3_spec,org.mybatis:mybatis,org.noear.solon:solon-beetl-web,org.noear.solon:solon-enjoy-web,org.noear:activerecord-solon-plugin,org.noear:aliyun-oss-solon-plugin,org.noear:aws-s3-solon-plugin,org.noear:beetlsql-solon-plugin,org.noear:captcha-solon-plugin,org.noear:cloudevent-plus-solon-plugin,org.noear:consul-solon-plugin,org.noear:cron4j-solon-plugin,org.noear:detector-solon-plugin,org.noear:dubbo-solon-plugin,org.noear:feign-solon-plugin,org.noear:guava-solon-plugin,org.noear:hasor-solon-plugin,org.noear:httputils-solon-plugin,org.noear:kafka-solon-plugin,org.noear:liquor,org.noear:log4j2-solon-plugin,org.noear:logback-solon-plugin,org.noear:luffy-solon-plugin,org.noear:luffy.base,org.noear:luffy.executor.s.javascript,org.noear:minio-solon-plugin,org.noear:mqtt-solon-plugin,org.noear:mybatis-pagehelper-solon-plugin,org.noear:mybatis-solon-plugin,org.noear:mybatis-sqlhelper-solon-plugin,org.noear:mybatisplus-solon-plugin,org.noear:nacos-solon-plugin,org.noear:nami,org.noear:nami.channel.http.hutool,org.noear:nami.channel.http.okhttp,org.noear:nami.channel.socketd,org.noear:nami.channel.socketd.jdksocket,org.noear:nami.channel.socketd.netty,org.noear:nami.channel.socketd.rsocket,org.noear:nami.channel.socketd.smartsocket,org.noear:nami.channel.socketd.websocket,org.noear:nami.coder.fastjson,org.noear:nami.coder.hessian,org.noear:nami.coder.jackson,org.noear:nami.coder.protostuff,org.noear:nami.coder.snack3,org.noear:opentracing-solon-plugin,org.noear:pulsar-solon-plugin,org.noear:qiniu-kodo-solon-plugin,org.noear:quartz-solon-plugin,org.noear:rabbitmq-solon-plugin,org.noear:redisx,org.noear:rocketmq-solon-plugin,org.noear:sa-token-solon-plugin,org.noear:semaphore-solon-plugin,org.noear:sentinel-solon-plugin,org.noear:snack3,org.noear:snowflake-id-solon-plugin,org.noear:solon,org.noear:solon-api,org.noear:solon-cloud,org.noear:solon-lib,org.noear:solon-rpc,org.noear:solon-springboot-starter,org.noear:solon-test,org.noear:solon-web,org.noear:solon.auth,org.noear:solon.boot.jetty,org.noear:solon.boot.jetty.add.jsp,org.noear:solon.boot.jetty.add.websocket,org.noear:solon.boot.jlhttp,org.noear:solon.boot.smarthttp,org.noear:solon.boot.socketd.jdksocket,org.noear:solon.boot.socketd.netty,org.noear:solon.boot.socketd.rsocket,org.noear:solon.boot.socketd.smartsocket,org.noear:solon.boot.socketd.websocket,org.noear:solon.boot.undertow,org.noear:solon.boot.undertow.add.jsp,org.noear:solon.boot.websocket,org.noear:solon.cache.jedis,org.noear:solon.cache.spymemcached,org.noear:solon.cloud,org.noear:solon.data,org.noear:solon.extend.aspect,org.noear:solon.extend.async,org.noear:solon.extend.cors,org.noear:solon.extend.graalvm,org.noear:solon.extend.health,org.noear:solon.extend.hotdev,org.noear:solon.extend.jsr303,org.noear:solon.extend.jsr330,org.noear:solon.extend.properties.yaml,org.noear:solon.extend.schedule,org.noear:solon.extend.servlet,org.noear:solon.extend.sessionstate.jwt,org.noear:solon.extend.sessionstate.local,org.noear:solon.extend.sessionstate.redis,org.noear:solon.extend.staticfiles,org.noear:solon.extend.stop,org.noear:solon.i18n,org.noear:solon.logging,org.noear:solon.logging.impl,org.noear:solon.schedule,org.noear:solon.serialization,org.noear:solon.serialization.fastjson,org.noear:solon.serialization.gson,org.noear:solon.serialization.hessian,org.noear:solon.serialization.jackson,org.noear:solon.serialization.protostuff,org.noear:solon.serialization.snack3,org.noear:solon.socketd,org.noear:solon.socketd.client.jdksocket,org.noear:solon.socketd.client.netty,org.noear:solon.socketd.client.rsocket,org.noear:solon.socketd.client.smartsocket,org.noear:solon.socketd.client.websocket,org.noear:solon.validation,org.noear:solon.view.beetl,org.noear:solon.view.enjoy,org.noear:solon.view.freemarker,org.noear:solon.view.jsp,org.noear:solon.view.thymeleaf,org.noear:solon.view.velocity,org.noear:sqltoy-solon-plugin,org.noear:sureness-solon-plugin,org.noear:water-solon-plugin,org.noear:water.client,org.noear:weed3,org.noear:weed3-solon-plugin,org.noear:xxl-job-solon-plugin,org.noear:zookeeper-solon-plugin,org.ow2.asm:asm,org.projectlombok:lombok,org.quartz-scheduler:quartz,org.slf4j:slf4j-api,org.slf4j:slf4j-simple,org.smartboot.http:smart-http-server,org.smartboot.socket:aio-core,org.springframework.boot:spring-boot-autoconfigure,org.springframework:spring-webmvc,org.thymeleaf:thymeleaf,org.yaml:snakeyaml]",1
"[javax.mail:mail,junit:junit,org.apache.geronimo.specs:geronimo-jms_1.1_spec,org.apache.openejb:javaee-api,oro:oro]",1
"[args4j:args4j,ch.qos.logback:logback-classic,com.fasterxml.jackson.core:jackson-databind,com.insightfullogic:lambda-behave,com.sun:tools,org.fusesource.jansi:jansi,org.jfxtras:openjfx-monocle,org.picocontainer:picocontainer,org.testfx:testfx-core,org.testfx:testfx-junit,org.webbitserver:webbit]",1
"[com.alessiodp.parties:parties-api,com.mojang:authlib,commons-io:commons-io,de.simonsator:Party-and-Friends-MySQL-Edition-Spigot-API,de.simonsator:Spigot-Party-API-For-RedisBungee,de.simonsator:partyandfriends,io.papermc.paper:paper-api,me.clip:placeholderapi,me.tigerhix.lib:scoreboard,net.citizensnpcs:citizensapi,org.bstats:bstats-bukkit,org.jetbrains:annotations,plugily.projects.inventoryframework:IF,plugily.projects:commons-box-classic,plugily.projects:commons-box-database,plugily.projects:commons-box-minecraft]",1
"[ch.qos.logback:logback-classic,com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.google.code.gson:gson,com.google.guava:guava,com.jayway.jsonpath:json-path,com.jcraft:jsch,com.nanohttpd:nanohttpd,com.ning:async-http-client,com.openpojo:openpojo,com.typesafe.akka:akka-actor_2.10,com.typesafe.akka:akka-cluster_2.10,commons-codec:commons-codec,commons-io:commons-io,junit:junit,org.apache.commons:commons-lang3,org.apache.httpcomponents:httpclient,org.codehaus.jettison:jettison,org.mockito:mockito-core,org.slf4j:slf4j-api,org.springframework:spring-beans]",1
"[com.h2database:h2,junit:junit,mysql:mysql-connector-java,org.hamcrest:hamcrest-library,org.hibernate:hibernate-core,org.hibernate:hibernate-entitymanager,org.hibernate:hibernate-envers,org.hsqldb:hsqldb,org.liquibase:liquibase-core,org.liquibase:liquibase-test-harness,org.spockframework:spock-core,org.springframework:spring-beans,org.springframework:spring-context,org.springframework:spring-jdbc,org.springframework:spring-orm,org.springframework:spring-test,org.yaml:snakeyaml]",1
"[args4j:args4j,com.carrotsearch:hppc,com.google.code.gson:gson,junit:junit,log4j:log4j,org.tukaani:xz]",1
"[ch.qos.logback:logback-classic,com.cedarsoftware:java-util,com.google.code.findbugs:jsr305,com.grack:nanojson,com.koloboke:koloboke-impl-common-jdk8,com.vdurmont:emoji-java,commons-codec:commons-codec,io.reactivex.rxjava3:rxjava,org.apache.commons:commons-lang3,org.bouncycastle:bcpkix-jdk15on,org.bouncycastle:bcprov-jdk15on,org.javatuples:javatuples,org.mockito:mockito-core,org.projectlombok:lombok,org.slf4j:slf4j-api]",1
"[junit:junit,org.hamcrest:hamcrest-all]",2
"[ch.qos.logback:logback-classic,ch.qos.logback:logback-core,com.netflix.curator:curator-framework,junit:junit,log4j:log4j,org.apache.kafka:kafka_2.10,org.apache.zookeeper:zookeeper,org.codehaus.jackson:jackson-mapper-asl,org.codehaus.janino:janino,org.elasticsearch:elasticsearch,org.mockito:mockito-all,org.scala-lang:scala-library,org.xerial.snappy:snappy-java]",1
"[com.destroystokyo.paper:paper-api,com.github.Marcono1234:gson-record-type-adapter-factory,com.github.MilkBowl:VaultAPI,com.github.TheBusyBiscuit:GitHubWebAPI4Java,com.github.apachezy:LangUtils,com.mojang:authlib,com.sk89q.worldedit:worldedit-core,io.papermc:paperlib,me.clip:placeholderapi,org.bstats:bstats-bukkit,org.eclipse.jdt:org.eclipse.jdt.annotation,org.mockito:mockito-core,org.mongodb:mongodb-driver,org.powermock:powermock-api-mockito2,org.powermock:powermock-module-junit4,org.spigotmc:spigot-api,postgresql:postgresql,us.dynmap:dynmap-api]",1
"[junit:junit,org.openjdk.nashorn:nashorn-core,org.slf4j:slf4j-api,org.slf4j:slf4j-log4j12,org.webjars.bower:js-beautify]",1
"[com.esotericsoftware:kryo,com.fenbi.mp4j:ytk-mp4j,com.typesafe:config,commons-logging:commons-logging,junit:junit,org.apache.commons:commons-lang3,org.apache.hadoop:hadoop-client,org.apache.hadoop:hadoop-common,org.apache.hadoop:hadoop-hdfs,org.apache.spark:spark-core_2.10,org.projectlombok:lombok,org.python:jython-standalone]",1
"[ch.qos.logback:logback-classic,commons-logging:commons-logging,junit:junit,log4j:log4j,org.apache.logging.log4j:log4j-api,org.easymock:easymock,org.slf4j:slf4j-api]",1
"[ch.qos.logback:logback-classic,com.alibaba:fastjson,com.fasterxml.jackson.core:jackson-databind,commons-io:commons-io,junit:junit,org.apache.curator:curator-client,org.apache.curator:curator-framework,org.apache.curator:curator-recipes,org.apache.curator:curator-test,org.slf4j:jcl-over-slf4j,org.slf4j:log4j-over-slf4j,org.slf4j:slf4j-api,org.springframework:spring-context,org.springframework:spring-context-support,org.springframework:spring-test]",1
"[com.google.guava:guava,com.tngtech.java:junit-dataprovider,junit:junit,org.joda:joda-collect,org.joda:joda-convert]",1
"[com.h2database:h2,commons-io:commons-io,org.apache.commons:commons-lang3,org.hamcrest:hamcrest,org.junit.jupiter:junit-jupiter,org.mockito:mockito-core]",1
"[org.easytesting:fest-assert,org.mockito:mockito-all,org.testng:testng]",1
"[com.google.code.findbugs:jsr305,com.google.guava:guava,com.intellij:annotations,junit:junit]",1
"[com.mrallen:tonto,org.harctoolbox:HarcHardware,org.harctoolbox:Jirc,org.harctoolbox:RemoteLocator,org.testng:testng]",1
"[junit:junit,log4j:log4j,net.sf.opencsv:opencsv,org.mapdb:mapdb,org.mockito:mockito-core,org.neo4j:neo4j-enterprise,org.neo4j:neo4j-kernel,org.neo4j:neo4j-lucene-index]",1
"[org.apache.felix:org.apache.felix.framework,org.ops4j.pax.exam:pax-exam-container-native,org.ops4j.pax.exam:pax-exam-junit4,org.ops4j.pax.exam:pax-exam-link-mvn,org.ops4j.pax.url:pax-url-aether,org.slf4j:slf4j-log4j12,org.yaml:snakeyaml]",1
"[ch.qos.logback:logback-classic,com.fasterxml.jackson.core:jackson-core,com.google.inject:guice,com.zandero:http,com.zandero:utils,com.zandero:utils.extra,com.zandero:utils.junit,io.vertx:vertx-core,io.vertx:vertx-junit5,io.vertx:vertx-web,io.vertx:vertx-web-client,javax.annotation:javax.annotation-api,javax.inject:javax.inject,javax.validation:validation-api,javax.ws.rs:javax.ws.rs-api,org.codejargon.feather:feather,org.glassfish.jersey.core:jersey-common,org.glassfish:javax.el,org.hibernate.validator:hibernate-validator,org.junit.jupiter:junit-jupiter-api,org.junit.jupiter:junit-jupiter-engine,org.mockito:mockito-all,org.slf4j:slf4j-api]",1
"[ch.qos.logback:logback-classic,com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.datatype:jackson-datatype-guava,com.fasterxml.jackson.datatype:jackson-datatype-jdk8,com.google.code.findbugs:jsr305,com.google.guava:guava,com.squareup.okhttp3:okhttp,com.squareup.retrofit2:converter-jackson,com.squareup.retrofit2:retrofit,com.squareup.retrofit2:retrofit-mock,commons-codec:commons-codec,junit:junit,org.apache.commons:commons-lang3,org.immutables:value,org.mockito:mockito-all,org.slf4j:slf4j-api,org.testcontainers:testcontainers,pl.pragmatists:JUnitParams]",1
"[com.1stleg:jnativehook,com.dropbox.core:dropbox-core-sdk,com.github.goxr3plus:FX-BorderlessScene,com.github.goxr3plus:jaudiotagger,com.github.goxr3plus:java-google-speech-api,com.github.goxr3plus:java-stream-player,com.github.goxr3plus:javasysmon2,com.github.imcdonagh:image4j,com.jfoenix:jfoenix,com.mpatric:mp3agic,com.teamdev.jxbrowser:jxbrowser-win64,commons-io:commons-io,commons-validator:commons-validator,org.atteo:evo-inflector,org.controlsfx:controlsfx,org.fxmisc.richtext:richtextfx,org.json:json,org.jsoup:jsoup,org.junit.jupiter:junit-jupiter-api,org.junit.jupiter:junit-jupiter-engine,org.junit.jupiter:junit-jupiter-params,org.kordamp.ikonli:ikonli-fontawesome-pack,org.kordamp.ikonli:ikonli-fontawesome5-pack,org.kordamp.ikonli:ikonli-icomoon-pack,org.kordamp.ikonli:ikonli-javafx,org.kordamp.ikonli:ikonli-material-pack,org.kordamp.ikonli:ikonli-runestroicons-pack,org.kordamp.ikonli:ikonli-typicons-pack,org.openjfx:javafx-controls,org.openjfx:javafx-fxml,org.openjfx:javafx-media,org.openjfx:javafx-swing,org.xerial:sqlite-jdbc,org.zeroturnaround:zt-zip,ws.schild:jave-core,ws.schild:jave-nativebin-win64]",1
"[com.jayway.jsonpath:json-path,junit:junit,org.mockito:mockito-core]",1
"[com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,commons-cli:commons-cli,javax.servlet:javax.servlet-api,junit:junit,org.apache.httpcomponents:httpmime,org.assertj:assertj-core,org.javassist:javassist,org.mock-server:mockserver-netty,org.springframework.boot:spring-boot-starter,org.springframework.boot:spring-boot-starter-jetty,org.springframework.boot:spring-boot-starter-security,org.springframework.boot:spring-boot-starter-web,org.springframework:spring-context]",1
"[org.hamcrest:hamcrest-junit,org.javamoney.moneta:moneta-core,org.moduliths:moduliths-api,org.moduliths:moduliths-docs,org.moduliths:moduliths-test]",1
"[com.google.code.gson:gson,com.google.guava:guava,junit:junit,org.apache.commons:commons-lang3,org.slf4j:slf4j-simple]",1
"[com.google.guava:guava-testlib,io.micrometer:micrometer-core,junit:junit,org.mockito:mockito-core,org.openjdk.jmh:jmh-core,org.openjdk.jmh:jmh-generator-annprocess,org.slf4j:slf4j-api,org.slf4j:slf4j-simple]",1
"[ch.qos.logback:logback-access,ch.qos.logback:logback-classic,com.amazonaws:aws-java-sdk-core,com.fasterxml.jackson.core:jackson-core,junit:junit,org.mockito:mockito-all,org.slf4j:slf4j-api]",1
"[com.drewnoakes:metadata-extractor,com.streamsets:streamsets-datacollector-api,com.streamsets:streamsets-datacollector-sdk,junit:junit,org.slf4j:slf4j-api,org.slf4j:slf4j-log4j12]",1
"[cn.hutool:hutool-all,com.baomidou:mybatis-plus-boot-starter,com.github.rholder:guava-retrying,com.google.zxing:core,com.google.zxing:javase,com.qcloud:cos_api,ma.glasnost.orika:orika-core]",1
"[co.aikar:acf-paper,com.github.Archy-X:SmartInvs,com.github.Archy-X:XSeries,com.github.MilkBowl:VaultAPI,com.github.Slimefun:Slimefun4,com.github.TownyAdvanced:Towny,com.github.dmulloy2:ProtocolLib,com.gmail.filoghost.holographicdisplays:holographicdisplays-api,com.sk89q.worldguard:worldguard-bukkit,com.udojava:EvalEx,de.tr7zw:item-nbt-api,dev.dbassett:skullcreator,me.clip:placeholderapi,net.luckperms:api,org.bstats:bstats-bukkit,org.jetbrains:annotations,org.spigotmc:spigot-api]",1
"[com.google.errorprone:javac,javax.servlet:servlet-api,junit:junit,org.apache.commons:commons-lang3,org.checkerframework:checker-qual]",1
"[com.azure:azure-identity,com.azure:azure-security-keyvault-secrets,com.microsoft.azure:azure-keyvault-secrets-spring-boot-starter,nz.net.ultraq.thymeleaf:thymeleaf-layout-dialect,org.asciidoctor:asciidoctorj,org.asciidoctor:asciidoctorj-api,org.jruby:jruby-complete,org.projectlombok:lombok,org.springframework.security:spring-security-config,org.springframework.security:spring-security-web,org.webjars.npm:github-buttons,org.webjars:bootstrap,software.amazon.awssdk:ssm,software.amazon.awssdk:sts]",1
"[com.fifesoft:autocomplete,com.fifesoft:rstaui,com.fifesoft:rsyntaxtextarea,com.h2database:h2,com.opencsv:opencsv,commons-cli:commons-cli,es.nitaur.markdown:txtmark,jgraph:jgraph,junit:junit,net.sf.jung:jung-algorithms,net.sf.jung:jung-api,net.sf.jung:jung-graph-impl,net.sf.jung:jung-visualization,net.sourceforge.collections:collections-generic,org.antlr:antlr4,org.apache.commons:commons-csv,org.apache.commons:commons-exec,org.apache.commons:commons-lang3,org.glassfish:javax.json,org.jparsec:jparsec]",1
"[com.jcraft:jsch,org.apache.sshd:sshd-core,org.cactoos:cactoos]",1
"[com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.datatype:jackson-datatype-jsr310,com.google.guava:guava,com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,commons-collections:commons-collections,commons-configuration:commons-configuration,commons-io:commons-io,joda-time:joda-time,junit:junit,org.apache.commons:commons-lang3,org.apache.velocity:velocity-engine-core,org.assertj:assertj-core,org.codehaus.plexus:plexus-utils,org.jmockit:jmockit,org.jsoup:jsoup,org.powermock:powermock-api-mockito,org.powermock:powermock-module-junit4]",1
"[com.h2database:h2,commons-logging:commons-logging,org.apache.commons:commons-lang3,org.apache.commons:commons-pool2,org.apache.geronimo.modules:geronimo-transaction,org.apache.geronimo.specs:geronimo-jta_1.1_spec,org.hamcrest:hamcrest,org.jboss.logging:jboss-logging,org.jboss.narayana.jta:narayana-jta,org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec,org.jboss:jboss-transaction-spi,org.junit.jupiter:junit-jupiter,org.mockito:mockito-core,org.slf4j:slf4j-simple,tomcat:naming-common,tomcat:naming-java]",1
"[junit:junit,org.slf4j:slf4j-api,org.slf4j:slf4j-simple]",1
"[com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.github.dozermapper:dozer-core,mysql:mysql-connector-java]",1
"[com.alibaba:druid,net.mingsoft:shiro-freemarker-tags,org.apache.shiro:shiro-core,org.apache.shiro:shiro-ehcache,org.apache.shiro:shiro-spring,org.apache.shiro:shiro-web,org.mybatis:mybatis,org.mybatis:mybatis-spring]",1
"[com.carrotsearch.randomizedtesting:randomizedtesting-runner,log4j:log4j,org.apache.lucene:lucene-test-framework,org.codehaus.groovy:groovy-all,org.elasticsearch:elasticsearch,org.hamcrest:hamcrest-all,org.slf4j:slf4j-api]",1
"[junit:junit,org.hamcrest:hamcrest,org.mockito:mockito-core]",1
"[com.baomidou:mybatis-plus-boot-starter,com.github.docker-java:docker-java,com.github.docker-java:docker-java-transport-httpclient5,com.squareup.okhttp3:okhttp,commons-io:commons-io,io.jsonwebtoken:jjwt,mysql:mysql-connector-java,org.projectlombok:lombok]",1
"[org.codehaus.plexus:plexus-utils,org.easymock:easymock,org.jacoco:org.jacoco.report,org.jenkins-ci.plugins:dashboard-view]",1
"[io.socket:engine.io-client,junit:junit,org.hamcrest:hamcrest-library,org.json:json,org.skyscreamer:jsonassert]",1
"[com.google.apis:google-api-services-youtube,com.google.apis:google-api-services-youtubeAnalytics,com.google.apis:google-api-services-youtubereporting,com.google.collections:google-collections,com.google.http-client:google-http-client-jackson2,com.google.oauth-client:google-oauth-client-jetty,org.codehaus.jackson:jackson-mapper-asl]",1
"[com.thoughtworks.xstream:xstream,net.java.dev.jna:jna,net.java.dev.jna:jna-platform,org.hamcrest:hamcrest-library,org.junit.jupiter:junit-jupiter-api,org.junit.jupiter:junit-jupiter-engine]",1
"[args4j:args4j,com.amazonaws:aws-java-sdk-s3,commons-io:commons-io,joda-time:joda-time,junit:junit,org.apache.commons:commons-lang3,org.apache.logging.log4j:log4j-core,org.mockito:mockito-core,org.projectlombok:lombok,org.slf4j:jcl-over-slf4j,org.slf4j:slf4j-api,org.slf4j:slf4j-log4j12]",1
"[com.alibaba:druid,com.github.ulisesbocchio:jasypt-spring-boot-starter,com.usthe.sureness:sureness-core,commons-lang:commons-lang,io.springfox:springfox-boot-starter,javax.xml.bind:jaxb-api,mysql:mysql-connector-java,org.projectlombok:lombok]",1
"[com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,commons-io:commons-io,org.apache.logging.log4j:log4j-core,org.elasticsearch.client:elasticsearch-rest-high-level-client,org.elasticsearch:elasticsearch,org.testcontainers:testcontainers]",1
"[ch.digitalfondue.npjt-extra:npjt-extra,com.atlassian.commonmark:commonmark,com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.google.code.gson:gson,com.julienvey.trello:trello-java-wrapper,com.lambdaworks:scrypt,com.samskivert:jmustache,com.zaxxer:HikariCP-java7,commons-codec:commons-codec,javax.mail:mail,javax.servlet:javax.servlet-api,junit:junit,mysql:mysql-connector-java,net.sf.jopt-simple:jopt-simple,org.apache.commons:commons-collections4,org.apache.commons:commons-text,org.apache.logging.log4j:log4j-api,org.apache.logging.log4j:log4j-core,org.apache.logging.log4j:log4j-jcl,org.apache.logging.log4j:log4j-slf4j-impl,org.apache.poi:poi,org.eclipse.jetty.websocket:websocket-server,org.eclipse.jetty:jetty-annotations,org.eclipse.jetty:jetty-webapp,org.flywaydb:flyway-core,org.hsqldb:hsqldb,org.jetbrains.kotlin:kotlin-stdlib,org.jetbrains.kotlin:kotlin-test,org.jsoup:jsoup,org.kubek2k:springockito,org.mnode.ical4j:ical4j,org.mockito:mockito-core,org.postgresql:postgresql,org.scribe:scribe,org.springframework.integration:spring-integration-mail,org.springframework:spring-context-support,org.springframework:spring-jdbc,org.springframework:spring-messaging,org.springframework:spring-test,org.springframework:spring-webmvc,org.springframework:spring-websocket,org.tuckey:urlrewritefilter]",1
"[de.flapdoodle.embed:de.flapdoodle.embed.mongo,javax.persistence:javax.persistence-api,junit:junit,org.hamcrest:hamcrest-junit,org.mockito:mockito-all,org.mongodb:mongodb-driver-sync]",1
"[io.dropwizard.metrics:metrics-core,io.micrometer:micrometer-core,org.assertj:assertj-core,org.hdrhistogram:HdrHistogram,org.junit.jupiter:junit-jupiter-engine,org.junit.jupiter:junit-jupiter-params,org.openjdk.jol:jol-core]",1
"[com.github.VisualDataWeb:OWL2VOWL,com.googlecode.json-simple:json-simple,junit:junit,net.sf.saxon:Saxon-HE,net.sourceforge.owlapi:owlapi-distribution,org.hamcrest:hamcrest-core,org.slf4j:slf4j-api,org.slf4j:slf4j-simple]",1
"[com.amazonaws:aws-java-sdk-s3,com.auth0:java-jwt,com.auth0:jwks-rsa,com.google.code.gson:gson,io.antmedia.ipcamera.onvif:ONVIF,io.github.bonigarcia:webdrivermanager,io.swagger:swagger-jersey2-jaxrs,javax.websocket:javax.websocket-api,org.apache.maven:maven-model,org.glassfish.tyrus:tyrus-container-grizzly-server,org.glassfish.tyrus:tyrus-server,org.mitre.dsmiley.httpproxy:smiley-http-proxy-servlet,org.seleniumhq.selenium:selenium-java]",1
"[com.google.auto.value:auto-value,com.google.auto:auto-common,com.google.errorprone:error_prone_annotations,com.google.guava:guava,com.google.truth.extensions:truth-java8-extension,com.google.truth:truth,junit:junit,org.checkerframework:checker-qual]",1
"[junit:junit,org.ow2.asm:asm]",1
"[cglib:cglib,ch.qos.logback:logback-classic,commons-httpclient:commons-httpclient,commons-io:commons-io,commons-jexl:commons-jexl,commons-logging:commons-logging,javax.ejb:ejb-api,javax.servlet:servlet-api,junit:junit,log4j:log4j,org.aspectj:aspectjrt,org.aspectj:aspectjweaver,org.slf4j:slf4j-api,org.springframework:spring,org.springframework:spring-mock]",1
"[commons-codec:commons-codec,junit:junit]",2
"[io.vertx:vertx-auth-common,io.vertx:vertx-rx-java,io.vertx:vertx-web,org.pac4j:pac4j-core,org.pac4j:pac4j-oauth,org.pac4j:pac4j-oidc,org.projectlombok:lombok]",1
"[com.github.ralfstuckert.pdfbox-layout:pdfbox2-layout,de.redsix:pdfcompare,junit:junit,org.apache.pdfbox:pdfbox,org.hamcrest:hamcrest,org.hamcrest:hamcrest-library,org.mockito:mockito-core,org.projectlombok:lombok]",1
